입장일,총입장객수,휴일유형,전날_방문객,전전날_방문객,작년동기_방문객,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),일 최심신적설(cm),검색량,비가왔는가,폭염인가,전주_동요일_방문객,명절인가
2023-02-01,12149,0,12409.0,10667.0,,0.9,-3.0,6.0,0.0,3.2,0.0,3.06664,0,0,12149.0,0
2023-02-02,11413,0,12149.0,12409.0,10150.0,-2.4,-5.1,1.4,0.0,2.5,0.0,3.24489,0,0,12149.0,0
2023-02-03,10944,0,11413.0,12149.0,13449.0,-1.6,-3.9,3.4,0.0,2.2,0.0,4.05828,0,0,12149.0,0
2023-02-04,19197,1,10944.0,11413.0,10781.0,-0.2,-5.2,6.0,0.0,2.0,0.0,6.40499,0,0,12149.0,0
2023-02-05,21548,1,19197.0,10944.0,10089.0,1.7,-3.3,7.1,0.0,1.8,0.0,6.14367,0,0,12149.0,0
2023-02-06,11738,0,21548.0,19197.0,11333.0,3.0,-1.7,8.8,0.0,1.6,0.0,3.94233,0,0,12149.0,0
2023-02-07,13366,0,11738.0,21548.0,14441.0,3.5,-0.6,9.5,0.0,1.5,0.0,3.89041,0,0,12149.0,0
2023-02-08,13548,0,13366.0,11738.0,10420.0,2.1,-1.3,7.8,0.0,2.5,0.0,3.80561,0,0,12149.0,0
2023-02-09,14648,0,13548.0,13366.0,13031.0,4.0,-2.8,9.9,0.0,2.5,0.0,4.43556,0,0,11413.0,0
2023-02-10,12461,0,14648.0,13548.0,13073.0,3.8,1.1,6.2,0.6,2.2,0.0,5.24202,1,0,10944.0,0
2023-02-11,23722,1,12461.0,14648.0,13461.0,2.8,-1.2,8.5,0.0,1.8,0.0,9.42318,0,0,19197.0,0
2023-02-12,23207,1,23722.0,12461.0,4717.0,3.7,-0.9,7.6,0.0,1.8,0.0,7.8414,0,0,21548.0,0
2023-02-13,13753,0,23207.0,23722.0,27054.0,5.9,2.7,8.4,0.0,2.3,0.0,4.60689,0,0,11738.0,0
2023-02-14,13485,0,13753.0,23207.0,21615.0,1.7,-2.5,6.6,0.0,2.7,0.0,4.06867,0,0,13366.0,0
2023-02-15,14513,0,13485.0,13753.0,9947.0,3.2,-1.2,8.9,0.0,2.5,0.0,4.43729,0,0,13548.0,0
2023-02-16,11968,0,14513.0,13485.0,8480.0,2.3,-0.7,4.5,0.0,2.7,0.0,3.91983,0,0,14648.0,0
2023-02-17,15737,0,11968.0,14513.0,4247.0,3.4,-1.5,9.8,0.0,1.8,0.0,5.62103,0,0,12461.0,0
2023-02-18,19499,1,15737.0,11968.0,12545.0,5.7,3.0,8.1,0.0,1.5,0.0,6.62824,0,0,23722.0,0
2023-02-19,20482,1,19499.0,15737.0,11531.0,3.5,0.2,6.1,0.4,3.3,0.0,7.35856,1,0,23207.0,0
2023-02-20,9884,0,20482.0,19499.0,15399.0,-0.5,-3.5,2.4,0.0,3.3,0.0,4.88205,0,0,13753.0,0
2023-02-21,13441,0,9884.0,20482.0,13123.0,-1.3,-5.3,4.8,0.0,2.1,0.0,4.71072,0,0,13485.0,0
2023-02-22,14602,0,13441.0,9884.0,9220.0,1.2,-4.5,8.4,0.0,2.2,0.0,5.33201,0,0,14513.0,0
2023-02-23,16394,0,14602.0,13441.0,6774.0,2.9,-1.8,9.2,0.0,1.9,0.0,6.21463,0,0,11968.0,0
2023-02-24,16103,0,16394.0,14602.0,13640.0,3.5,-0.4,8.5,0.0,3.0,0.0,7.06263,0,0,15737.0,0
2023-02-25,19258,1,16103.0,16394.0,12174.0,0.7,-2.9,5.7,0.0,2.9,0.0,9.35915,0,0,19499.0,0
2023-02-26,26328,1,19258.0,16103.0,13653.0,2.2,-3.4,9.4,0.0,2.1,0.0,10.75402,0,0,20482.0,0
2023-02-27,17409,0,26328.0,19258.0,13993.0,4.4,-1.8,12.4,0.0,1.9,0.0,9.05802,0,0,9884.0,0
2023-02-28,19215,0,17409.0,26328.0,21476.0,4.3,-0.7,8.7,0.0,2.0,0.0,10.13619,0,0,13441.0,0
2023-03-01,26038,2,19215.0,17409.0,16347.0,6.0,2.9,9.0,0.0,3.1,0.0,9.19647,0,0,14602.0,0
2023-03-02,13917,0,26038.0,19215.0,19223.0,2.2,-1.8,6.6,0.0,2.8,0.0,3.95791,0,0,16394.0,0
2023-03-03,14351,0,13917.0,26038.0,14653.0,4.6,-1.9,10.4,0.0,2.1,0.0,6.5296,0,0,16103.0,0
2023-03-04,28609,1,14351.0,13917.0,15113.0,7.7,3.7,14.1,0.0,1.9,0.0,12.91729,0,0,19258.0,0
2023-03-05,31388,1,28609.0,14351.0,12166.0,8.0,2.5,15.4,0.0,1.7,0.0,10.39752,0,0,26328.0,0
2023-03-06,15580,0,31388.0,28609.0,18497.0,9.2,2.2,16.5,0.0,2.1,0.0,4.79033,0,0,17409.0,0
2023-03-07,16666,0,15580.0,31388.0,22390.0,11.7,6.3,19.4,0.0,2.3,0.0,4.86821,0,0,19215.0,0
2023-03-08,14206,0,16666.0,15580.0,9726.0,12.5,7.4,17.7,1.2,2.0,0.0,4.77303,1,0,26038.0,0
2023-03-09,13049,0,14206.0,16666.0,14257.0,10.3,7.4,13.1,3.7,2.3,0.0,5.30605,1,0,13917.0,0
2023-03-10,17116,0,13049.0,14206.0,29822.0,13.5,6.2,22.2,0.0,2.1,0.0,9.43183,0,0,14351.0,0
2023-03-11,40200,1,17116.0,13049.0,14248.0,15.2,10.2,22.8,0.0,2.4,0.0,16.4062,0,0,28609.0,0
2023-03-12,9811,1,40200.0,17116.0,15299.0,5.9,0.6,12.6,5.6,3.7,0.0,4.3023,1,0,31388.0,0
2023-03-13,9800,0,9811.0,40200.0,24801.0,2.9,-1.9,7.6,0.0,3.2,0.0,4.43036,0,0,15580.0,0
2023-03-14,13011,0,9800.0,9811.0,12703.0,9.2,3.3,15.4,0.0,2.9,0.0,5.29048,0,0,16666.0,0
2023-03-15,10942,0,13011.0,9800.0,8163.0,8.6,3.5,14.4,0.0,3.0,0.0,5.40297,0,0,14206.0,0
2023-03-16,11614,0,10942.0,13011.0,15629.0,4.6,0.4,9.0,0.0,2.4,0.0,5.89965,0,0,13049.0,0
2023-03-17,14788,0,11614.0,10942.0,16093.0,7.2,0.7,12.7,0.0,1.7,0.0,8.83823,0,0,17116.0,0
2023-03-18,34756,1,14788.0,11614.0,12441.0,7.7,2.5,14.0,0.0,2.6,0.0,16.38198,0,0,40200.0,0
2023-03-19,36249,1,34756.0,14788.0,11110.0,8.3,2.3,15.2,0.0,2.1,0.0,13.61646,0,0,9811.0,0
2023-03-20,15377,0,36249.0,34756.0,11339.0,9.5,2.6,17.1,0.0,1.6,0.0,6.62651,0,0,9800.0,0
2023-03-21,19112,0,15377.0,36249.0,23439.0,13.0,5.0,22.2,0.0,1.7,0.0,6.86534,0,0,13011.0,0
2023-03-22,19152,0,19112.0,15377.0,13377.0,17.0,9.2,25.1,0.0,1.8,0.0,7.22703,0,0,10942.0,0
2023-03-23,17201,0,19152.0,19112.0,16520.0,17.4,12.3,23.3,0.0,2.5,0.0,59.81517,0,0,11614.0,0
2023-03-24,17313,0,17201.0,19152.0,11921.0,12.5,7.6,18.3,0.0,2.3,0.0,28.21937,0,0,14788.0,0
2023-03-25,43182,1,17313.0,17201.0,13204.0,12.5,8.0,18.7,0.0,2.3,0.0,25.88996,0,0,34756.0,0
2023-03-26,50844,1,43182.0,17313.0,14198.0,9.4,4.7,14.0,0.0,3.6,0.0,23.20924,0,0,36249.0,0
2023-03-27,20935,0,50844.0,43182.0,18394.0,7.3,1.9,14.5,0.0,2.3,0.0,13.68914,0,0,15377.0,0
2023-03-28,21202,0,20935.0,50844.0,33501.0,9.2,2.8,15.7,0.0,2.1,0.0,13.3361,0,0,19112.0,0
2023-03-29,28149,0,21202.0,20935.0,17192.0,11.8,5.1,19.7,0.0,1.9,0.0,14.83135,0,0,19152.0,0
2023-03-30,32710,0,28149.0,21202.0,18780.0,13.3,6.4,21.2,0.0,2.2,0.0,17.70416,0,0,17201.0,0
2023-03-31,37888,0,32710.0,28149.0,12635.0,15.0,7.5,23.9,0.0,2.1,0.0,26.65489,0,0,17313.0,0
2023-04-01,77835,1,37888.0,32710.0,17068.0,17.5,9.4,25.6,0.0,1.8,0.0,36.88974,0,0,43182.0,0
2023-04-02,80723,1,77835.0,37888.0,21698.0,18.8,11.9,25.2,0.0,2.4,0.0,29.08987,0,0,50844.0,0
2023-04-03,32837,0,80723.0,77835.0,40691.0,19.0,11.3,25.9,0.0,2.3,0.0,13.57838,0,0,20935.0,0
2023-04-04,21574,0,32837.0,80723.0,44835.0,17.6,12.7,21.7,6.9,2.6,0.0,8.60114,1,0,21202.0,0
2023-04-05,8306,0,21574.0,32837.0,20039.0,11.9,8.7,14.9,50.3,3.4,0.0,6.67497,1,0,28149.0,0
2023-04-06,11738,0,8306.0,21574.0,22363.0,8.8,7.4,9.7,2.7,2.5,0.0,7.59565,1,0,32710.0,0
2023-04-07,23564,0,11738.0,8306.0,23901.0,8.9,4.6,15.7,0.0,2.9,0.0,12.16447,0,0,37888.0,0
2023-04-08,40578,1,23564.0,11738.0,26459.0,8.8,3.1,14.9,0.0,3.2,0.0,18.19566,0,0,77835.0,0
2023-04-09,44528,1,40578.0,23564.0,33942.0,10.8,3.5,17.8,0.0,2.5,0.0,17.02923,0,0,80723.0,0
2023-04-10,20370,0,44528.0,40578.0,72366.0,13.2,6.2,19.1,0.0,2.7,0.0,7.94178,0,0,32837.0,0
2023-04-11,9899,0,20370.0,44528.0,74612.0,13.1,9.2,17.4,2.9,3.6,0.0,5.55353,1,0,21574.0,0
2023-04-12,15789,0,9899.0,20370.0,30683.0,10.1,4.8,15.3,0.0,2.7,0.0,7.0609,0,0,8306.0,0
2023-04-13,16133,0,15789.0,9899.0,23298.0,11.9,5.1,17.2,0.0,1.8,0.0,6.92418,0,0,11738.0,0
2023-04-14,18092,0,16133.0,15789.0,14172.0,16.2,11.9,21.3,0.0,1.6,0.0,8.55961,0,0,23564.0,0
2023-04-15,22609,1,18092.0,16133.0,22589.0,13.5,9.3,16.6,4.6,2.2,0.0,10.33521,1,0,40578.0,0
2023-04-16,29449,1,22609.0,18092.0,45656.0,10.8,7.5,16.1,0.0,2.5,0.0,11.33551,0,0,44528.0,0
2023-04-17,17526,0,29449.0,22609.0,43495.0,13.1,6.8,18.1,0.0,2.0,0.0,7.73064,0,0,20370.0,0
2023-04-18,15929,0,17526.0,29449.0,18990.0,14.0,10.7,18.4,1.5,2.7,0.0,6.75458,1,0,9899.0,0
2023-04-19,24030,0,15929.0,17526.0,19939.0,19.1,11.5,28.4,0.0,2.4,0.0,8.98707,0,0,15789.0,0
2023-04-20,17828,0,24030.0,15929.0,20073.0,15.8,14.5,18.9,0.5,2.4,0.0,7.6943,1,0,16133.0,0
2023-04-21,23086,0,17828.0,24030.0,18085.0,16.7,11.4,22.8,0.0,2.5,0.0,12.5106,0,0,18092.0,0
2023-04-22,40574,1,23086.0,17828.0,14144.0,16.9,12.2,22.5,0.0,2.6,0.0,17.74224,0,0,22609.0,0
2023-04-23,39111,1,40574.0,23086.0,42409.0,16.1,10.7,22.1,0.0,2.1,0.0,15.66031,0,0,29449.0,0
2023-04-24,19592,0,39111.0,40574.0,38740.0,15.8,11.5,21.3,0.0,2.7,0.0,9.37646,0,0,17526.0,0
2023-04-25,11721,0,19592.0,39111.0,15901.0,10.9,9.0,13.2,0.4,1.9,0.0,7.56796,1,0,15929.0,0
2023-04-26,15969,0,11721.0,19592.0,19507.0,10.2,7.4,13.5,0.0,3.1,0.0,9.21378,0,0,24030.0,0
2023-04-27,23422,0,15969.0,11721.0,18811.0,12.9,5.1,20.0,0.0,1.9,0.0,10.89074,0,0,17828.0,0
2023-04-28,21953,0,23422.0,15969.0,18832.0,15.7,9.0,21.3,1.9,2.1,0.0,11.22475,1,0,23086.0,0
2023-04-29,14722,1,21953.0,23422.0,17454.0,13.2,9.9,15.8,25.1,2.9,0.0,11.9343,1,0,40574.0,0
2023-04-30,38648,1,14722.0,21953.0,31813.0,12.7,7.9,17.9,0.1,3.3,0.0,23.97764,1,0,39111.0,0
2023-05-01,45960,0,38648.0,14722.0,38443.0,14.6,9.8,20.8,0.0,2.5,0.0,22.46854,0,0,19592.0,0
2023-05-02,20623,0,45960.0,38648.0,20154.0,16.7,9.1,23.7,0.0,2.1,0.0,11.07073,0,0,11721.0,0
2023-05-03,24961,0,20623.0,45960.0,22002.0,19.5,12.4,26.2,0.0,2.1,0.0,11.16591,0,0,15969.0,0
2023-05-04,28214,0,24961.0,20623.0,27206.0,21.4,15.6,25.8,0.0,2.1,0.0,11.08111,0,0,23422.0,0
2023-05-05,14380,2,28214.0,24961.0,89627.0,18.4,15.5,21.6,30.2,2.5,0.0,10.25041,1,0,21953.0,0
2023-05-06,16071,1,14380.0,28214.0,36017.0,12.6,11.7,15.5,47.5,5.4,0.0,8.96803,1,0,14722.0,0
2023-05-07,34389,1,16071.0,14380.0,32811.0,14.4,11.1,18.6,0.0,2.6,0.0,11.21956,0,0,38648.0,0
2023-05-08,19661,0,34389.0,16071.0,22031.0,15.3,7.9,22.0,0.0,2.2,0.0,7.36548,0,0,45960.0,0
2023-05-09,20981,0,19661.0,34389.0,20110.0,17.0,10.0,24.4,0.0,2.3,0.0,7.58008,0,0,20623.0,0
2023-05-10,22362,0,20981.0,19661.0,18562.0,18.4,10.7,26.0,0.0,1.8,0.0,7.66142,0,0,24961.0,0
2023-05-11,22896,0,22362.0,20981.0,20195.0,19.5,12.8,26.7,0.0,2.3,0.0,9.3903,0,0,28214.0,0
2023-05-12,32992,0,22896.0,22362.0,21656.0,18.4,13.1,24.7,0.0,1.8,0.0,12.69058,0,0,14380.0,0
2023-05-13,40350,1,32992.0,22896.0,30809.0,17.8,12.6,23.9,0.0,2.0,0.0,15.67416,0,0,16071.0,0
2023-05-14,40257,1,40350.0,32992.0,34451.0,18.1,12.9,23.8,0.0,2.0,0.0,13.95393,0,0,34389.0,0
2023-05-15,22542,0,40257.0,40350.0,37524.0,20.6,12.8,27.9,0.0,2.4,0.0,7.82236,0,0,19661.0,0
2023-05-16,19514,0,22542.0,40257.0,19018.0,24.0,17.2,31.2,0.0,2.5,0.0,7.08339,0,1,20981.0,0
2023-05-17,20320,0,19514.0,22542.0,20569.0,23.5,18.6,28.7,0.0,3.4,0.0,7.80852,0,0,22362.0,0
2023-05-18,19627,0,20320.0,19514.0,17031.0,21.2,18.8,27.6,1.3,2.1,0.0,7.79468,1,0,22896.0,0
2023-05-19,29421,0,19627.0,20320.0,20321.0,22.3,16.7,27.8,0.0,2.3,0.0,10.65019,0,0,32992.0,0
2023-05-20,35956,1,29421.0,19627.0,30401.0,21.2,16.6,26.7,0.0,3.0,0.0,14.38485,0,0,40350.0,0
2023-05-21,31555,1,35956.0,29421.0,36056.0,17.8,15.3,21.9,0.2,3.0,0.0,11.24033,1,0,40257.0,0
2023-05-22,14814,0,31555.0,35956.0,34829.0,20.3,15.9,26.8,0.0,1.9,0.0,6.83072,0,0,22542.0,0
2023-05-23,19415,0,14814.0,31555.0,15786.0,20.5,14.1,26.9,0.0,2.2,0.0,6.80996,0,0,19514.0,0
2023-05-24,19539,0,19415.0,14814.0,19696.0,20.6,14.8,25.9,0.0,2.0,0.0,6.49845,0,0,20320.0,0
2023-05-25,19815,0,19539.0,19415.0,16590.0,21.2,15.7,27.4,0.0,2.4,0.0,6.94841,0,0,19627.0,0
2023-05-26,23639,0,19815.0,19539.0,20150.0,21.4,15.8,27.3,0.5,2.1,0.0,8.34501,1,0,29421.0,0
2023-05-27,13243,2,23639.0,19815.0,25222.0,19.3,18.6,20.7,31.8,1.7,0.0,6.34269,1,0,35956.0,0
2023-05-28,10750,1,13243.0,23639.0,32962.0,19.2,18.4,20.2,41.8,1.8,0.0,6.01561,1,0,31555.0,0
2023-05-29,33719,2,10750.0,13243.0,31858.0,23.2,19.0,28.5,2.3,1.6,0.0,12.72865,1,0,14814.0,0
2023-05-30,17780,0,33719.0,10750.0,13888.0,24.0,20.5,28.9,0.0,2.2,0.0,5.78024,0,0,19415.0,0
2023-05-31,18265,0,17780.0,33719.0,22110.0,22.8,18.8,28.2,0.0,2.5,0.0,6.04503,0,0,19539.0,0
2023-06-01,19764,0,18265.0,17780.0,33993.0,22.8,19.7,26.3,0.0,1.9,0.0,7.25819,0,0,19815.0,0
2023-06-02,19604,0,19764.0,18265.0,15659.0,20.4,17.9,25.0,0.0,2.3,0.0,9.39549,0,0,23639.0,0
2023-06-03,34319,1,19604.0,19764.0,18158.0,22.0,16.6,27.8,0.0,2.7,0.0,18.28392,0,0,13243.0,0
2023-06-04,41781,1,34319.0,19604.0,28446.0,22.1,16.9,28.0,0.0,2.4,0.0,21.03213,0,0,10750.0,0
2023-06-05,26167,0,41781.0,34319.0,28443.0,21.5,17.6,26.3,0.0,2.6,0.0,17.56398,0,0,33719.0,0
2023-06-06,41088,2,26167.0,41781.0,26971.0,20.3,17.3,25.2,0.0,2.6,0.0,16.067,0,0,17780.0,0
2023-06-07,17411,0,41088.0,26167.0,17696.0,21.4,18.9,25.7,0.0,2.1,0.0,5.13818,0,0,18265.0,0
2023-06-08,14343,0,17411.0,41088.0,16451.0,20.4,18.3,23.9,1.9,2.4,0.0,4.46671,1,0,19764.0,0
2023-06-09,19004,0,14343.0,17411.0,15935.0,23.3,18.3,28.4,1.2,2.0,0.0,5.41854,1,0,19604.0,0
2023-06-10,25561,1,19004.0,14343.0,15429.0,23.2,19.6,28.5,0.8,2.3,0.0,8.37616,1,0,34319.0,0
2023-06-11,29411,1,25561.0,19004.0,28537.0,22.1,17.9,27.3,32.2,2.2,0.0,8.12003,1,0,41781.0,0
2023-06-12,15588,0,29411.0,25561.0,29903.0,22.2,18.4,27.5,0.0,1.7,0.0,4.56362,0,0,26167.0,0
2023-06-13,16758,0,15588.0,29411.0,13792.0,22.0,19.2,26.0,0.0,2.2,0.0,5.60372,0,0,41088.0,0
2023-06-14,16991,0,16758.0,15588.0,14184.0,20.6,17.5,25.0,30.6,1.5,0.0,4.74534,1,0,17411.0,0
2023-06-15,17554,0,16991.0,16758.0,12376.0,22.7,17.7,28.3,0.0,2.1,0.0,4.92013,0,0,14343.0,0
2023-06-16,16873,0,17554.0,16991.0,16853.0,23.7,19.1,28.9,0.0,2.1,0.0,6.75977,0,0,19004.0,0
2023-06-17,29418,1,16873.0,17554.0,17739.0,24.2,18.9,30.2,0.0,2.0,0.0,9.81949,0,1,25561.0,0
2023-06-18,24040,1,29418.0,16873.0,25056.0,25.9,20.8,32.6,0.0,2.0,0.0,7.22876,0,1,29411.0,0
2023-06-19,11917,0,24040.0,29418.0,27705.0,28.5,23.3,34.0,0.0,2.2,0.0,3.62909,0,1,15588.0,0
2023-06-20,13296,0,11917.0,24040.0,14681.0,24.7,21.4,26.4,6.4,1.9,0.0,3.23278,1,0,16758.0,0
2023-06-21,13642,0,13296.0,11917.0,13798.0,20.5,19.2,22.1,24.9,2.1,0.0,3.1376,1,0,16991.0,0
2023-06-22,16074,0,13642.0,13296.0,14003.0,22.5,18.9,26.4,0.0,2.2,0.0,4.28845,0,0,17554.0,0
2023-06-23,16364,0,16074.0,13642.0,7457.0,24.4,20.0,29.9,0.0,1.5,0.0,5.12261,0,0,16873.0,0
2023-06-24,23517,1,16364.0,16074.0,14579.0,26.4,21.9,31.1,0.0,2.0,0.0,7.55931,0,1,29418.0,0
2023-06-25,21535,1,23517.0,16364.0,22934.0,28.2,22.8,33.1,0.0,2.1,0.0,5.48604,0,1,24040.0,0
2023-06-26,8678,0,21535.0,23517.0,19461.0,24.2,22.3,27.5,30.3,2.9,0.0,2.28787,1,0,11917.0,0
2023-06-27,15309,0,8678.0,21535.0,9205.0,25.3,21.4,29.1,2.5,3.2,0.0,3.27431,1,0,13296.0,0
2023-06-28,14195,0,15309.0,8678.0,11190.0,26.5,24.2,30.1,0.0,2.5,0.0,3.03376,0,1,13642.0,0
2023-06-29,8222,0,14195.0,15309.0,8533.0,24.2,23.2,25.9,63.8,2.3,0.0,2.32421,1,0,16074.0,0
2023-06-30,14180,0,8222.0,14195.0,5013.0,25.3,23.2,29.1,1.0,1.8,0.0,4.02021,1,0,16364.0,0
2023-07-01,18360,1,14180.0,8222.0,14287.0,27.7,23.3,32.9,0.0,2.0,0.0,6.11079,0,1,23517.0,0
2023-07-02,19675,1,18360.0,14180.0,18064.0,26.7,23.5,30.6,0.0,1.9,0.0,5.03262,0,1,21535.0,0
2023-07-03,10086,0,19675.0,18360.0,16415.0,29.1,24.1,34.9,0.0,1.8,0.0,2.72398,0,1,8678.0,0
2023-07-04,9608,0,10086.0,19675.0,9874.0,26.1,24.5,29.2,61.8,2.3,0.0,2.4142,1,0,15309.0,0
2023-07-05,15246,0,9608.0,10086.0,11161.0,24.5,22.1,27.1,15.3,3.7,0.0,3.31758,1,0,14195.0,0
2023-07-06,13189,0,15246.0,9608.0,10567.0,27.3,22.4,31.8,0.0,2.7,0.0,3.29162,0,1,8222.0,0
2023-07-07,13279,0,13189.0,15246.0,9475.0,26.7,23.3,31.4,0.0,2.3,0.0,3.73639,0,1,14180.0,0
2023-07-08,23120,1,13279.0,13189.0,12901.0,25.6,22.4,29.7,0.0,2.2,0.0,6.43614,0,0,18360.0,0
2023-07-09,13810,1,23120.0,13279.0,20101.0,24.7,21.6,27.0,47.5,2.0,0.0,3.3245,1,0,19675.0,0
2023-07-10,11628,0,13810.0,23120.0,16668.0,26.3,22.9,30.9,11.5,2.3,0.0,2.68418,1,1,10086.0,0
2023-07-11,8829,0,11628.0,13810.0,11072.0,23.5,21.6,25.9,58.3,1.9,0.0,2.23595,1,0,9608.0,0
2023-07-12,14297,0,8829.0,11628.0,12523.0,25.8,22.0,29.1,0.7,1.5,0.0,2.42458,1,0,15246.0,0
2023-07-13,6560,0,14297.0,8829.0,6601.0,25.2,24.7,26.5,91.6,1.6,0.0,2.00404,1,0,13189.0,0
2023-07-14,5624,0,6560.0,14297.0,14565.0,24.6,23.9,25.1,72.7,2.9,0.0,2.12692,1,0,13279.0,0
2023-07-15,17079,1,5624.0,6560.0,13460.0,24.5,23.7,25.7,2.3,3.0,0.0,4.11539,1,0,23120.0,0
2023-07-16,21703,1,17079.0,5624.0,16684.0,24.6,23.7,25.4,9.7,2.3,0.0,4.37498,1,0,13810.0,0
2023-07-17,12880,0,21703.0,17079.0,21755.0,25.5,23.7,27.8,1.4,1.7,0.0,3.1376,1,0,11628.0,0
2023-07-18,13432,0,12880.0,21703.0,12544.0,25.2,24.1,27.7,2.3,1.4,0.0,3.02684,1,0,8829.0,0
2023-07-19,14327,0,13432.0,12880.0,12871.0,27.2,22.5,32.4,0.0,1.7,0.0,3.52525,0,1,14297.0,0
2023-07-20,12560,0,14327.0,13432.0,12615.0,27.9,24.0,32.8,0.0,1.8,0.0,3.35565,0,1,6560.0,0
2023-07-21,12159,0,12560.0,14327.0,13549.0,29.5,24.6,34.3,0.0,1.8,0.0,3.60486,0,1,5624.0,0
2023-07-22,16145,1,12159.0,12560.0,13723.0,27.7,24.6,32.5,12.3,2.6,0.0,4.53593,1,1,17079.0,0
2023-07-23,13544,1,16145.0,12159.0,18426.0,25.2,24.5,25.8,40.2,2.1,0.0,3.27605,1,0,21703.0,0
2023-07-24,13980,0,13544.0,16145.0,22271.0,26.9,24.6,30.0,0.4,2.0,0.0,4.35595,1,1,12880.0,0
2023-07-25,15292,0,13980.0,13544.0,11776.0,27.8,25.8,30.5,5.6,2.7,0.0,4.42863,1,1,13432.0,0
2023-07-26,13944,0,15292.0,13980.0,14673.0,27.6,24.9,31.1,1.0,2.2,0.0,4.17077,1,1,14327.0,0
2023-07-27,14744,0,13944.0,15292.0,14146.0,28.4,24.4,32.2,0.0,1.9,0.0,4.52901,0,1,12560.0,0
2023-07-28,11932,0,14744.0,13944.0,14977.0,29.5,25.4,34.1,0.0,2.1,0.0,4.41306,0,1,12159.0,0
2023-07-29,15743,1,11932.0,14744.0,12835.0,29.1,26.1,33.3,0.0,2.0,0.0,4.88725,0,1,16145.0,0
2023-07-30,15442,1,15743.0,11932.0,12094.0,28.8,24.9,34.9,25.0,1.9,0.0,4.83533,1,1,13544.0,0
2023-07-31,11108,0,15442.0,15743.0,11368.0,28.7,25.6,33.4,0.3,1.7,0.0,4.69169,1,1,13980.0,0
2023-08-01,14009,0,11108.0,15442.0,9898.0,29.9,25.5,34.2,0.0,1.9,0.0,4.36287,0,1,15292.0,0
2023-08-02,13239,0,14009.0,11108.0,13032.0,29.7,26.8,33.7,0.0,2.1,0.0,3.71389,0,1,13944.0,0
2023-08-03,13082,0,13239.0,14009.0,12490.0,29.5,25.8,33.8,0.0,2.1,0.0,3.61178,0,1,14744.0,0
2023-08-04,12533,0,13082.0,13239.0,14244.0,30.0,26.5,34.4,0.0,1.9,0.0,3.36777,0,1,11932.0,0
2023-08-05,25385,1,12533.0,13082.0,12827.0,30.3,26.4,34.9,0.0,2.0,0.0,3.79523,0,1,15743.0,0
2023-08-06,13433,1,25385.0,12533.0,13467.0,29.8,27.0,33.0,4.9,1.7,0.0,3.5616,1,1,15442.0,0
2023-08-07,9253,0,13433.0,25385.0,15129.0,30.4,27.3,34.6,0.0,2.7,0.0,2.65129,0,1,11108.0,0
2023-08-08,11557,0,9253.0,13433.0,5218.0,30.9,26.4,35.8,0.0,2.9,0.0,2.78974,0,1,14009.0,0
2023-08-09,12403,0,11557.0,9253.0,4678.0,28.3,25.1,31.6,0.2,3.2,0.0,2.67379,1,1,13239.0,0
2023-08-10,6364,0,12403.0,11557.0,13859.0,22.2,20.9,25.1,86.1,3.7,0.0,2.20999,1,0,13082.0,0
2023-08-11,10768,0,6364.0,12403.0,13219.0,23.5,21.6,24.9,46.7,2.3,0.0,4.09289,1,0,12533.0,0
2023-08-12,21434,1,10768.0,6364.0,13145.0,23.3,22.5,24.1,1.5,1.9,0.0,7.87774,1,0,25385.0,0
2023-08-13,24614,1,21434.0,10768.0,15455.0,27.0,22.6,31.1,0.0,1.7,0.0,8.61845,0,1,13433.0,0
2023-08-14,12465,0,24614.0,21434.0,20932.0,28.1,24.8,31.9,0.0,1.6,0.0,6.77361,0,1,9253.0,0
2023-08-15,22551,2,12465.0,24614.0,14968.0,28.6,24.7,32.7,0.0,2.3,0.0,6.98302,0,1,11557.0,0
2023-08-16,12982,0,22551.0,12465.0,14203.0,27.3,24.7,31.6,0.3,2.1,0.0,3.83503,1,1,12403.0,0
2023-08-17,13379,0,12982.0,22551.0,13718.0,28.2,24.5,32.4,0.0,1.7,0.0,3.69658,0,1,6364.0,0
2023-08-18,12218,0,13379.0,12982.0,14748.0,29.1,25.5,33.3,0.1,1.9,0.0,4.31614,1,1,10768.0,0
2023-08-19,18711,1,12218.0,13379.0,10060.0,29.1,26.4,33.6,0.0,1.9,0.0,5.96542,0,1,21434.0,0
2023-08-20,18201,1,18711.0,12218.0,22495.0,28.3,25.5,31.8,0.0,1.6,0.0,5.65391,0,1,24614.0,0
2023-08-21,10545,0,18201.0,18711.0,21633.0,29.5,26.0,33.6,0.0,2.4,0.0,3.44911,0,1,12465.0,0
2023-08-22,9638,0,10545.0,18201.0,11781.0,27.6,25.8,32.2,42.6,2.4,0.0,2.99396,1,1,22551.0,0
2023-08-23,9478,0,9638.0,10545.0,13242.0,24.8,23.2,27.2,41.8,2.2,0.0,2.8382,1,0,12982.0,0
2023-08-24,13806,0,9478.0,9638.0,15271.0,25.1,22.3,27.8,5.2,2.8,0.0,3.53391,1,0,13379.0,0
2023-08-25,11341,0,13806.0,9478.0,13737.0,26.5,24.0,30.0,0.0,2.6,0.0,5.6989,0,1,12218.0,0
